Time,Position_y,Velocity_v,Input_u
2886,-2.5191,0.0000,0.5886
2887,-3.1157,-1.3048,-0.1388
2888,-3.1157,0.0000,-0.7721
2889,-3.6897,-0.5501,-0.4984
2890,-3.1620,0.5675,0.0803
2891,-3.1620,0.0000,-0.3472
2892,-3.0397,0.1172,0.0763
2893,-3.6274,-0.5643,-0.4780
2894,-3.0255,0.7853,0.4146
2895,-2.3961,0.7353,0.1822
2896,-2.9210,-0.5341,0.0824
2897,-2.9210,0.0000,-0.5460
2898,-2.4902,0.4416,0.8793
2899,-3.2422,-0.6859,0.0826
2900,-3.2422,0.0000,-0.3212
2901,-3.5966,-0.3815,-0.5823
2902,-3.5966,0.0000,0.0734
2903,-3.2002,0.5064,-0.3725
2904,-1.9733,1.1150,0.4928
2905,-3.3912,-1.3035,-0.5801
2906,-3.3912,0.0000,0.7650
2907,-3.2849,0.1029,-0.3912
2908,-2.5040,0.7887,0.4001
2909,-2.5040,0.0000,0.8497
2910,-4.0333,-2.1230,-0.9325
2911,-4.0333,0.0000,-0.8009
2912,0.9981,2.3666,0.8104
2913,0.9981,0.0000,-0.0671
2914,1.6488,0.7301,-0.9507
2915,1.6488,0.0000,-0.2999
2916,4.5841,1.9710,-0.0230
2917,4.5841,0.0000,0.4701
2918,0.7301,-2.9833,-0.9997
2919,0.7301,0.0000,0.4883
2920,1.1597,0.4665,-0.8674
2921,-0.1887,3.1711,0.8709
2922,-0.1887,0.0000,0.7973
2923,-1.3916,-1.0136,-0.6385
2924,-1.3916,0.0000,0.2969
2925,-5.8851,-2.8595,-0.8915
2926,-5.8851,0.0000,0.2318
2927,-5.1071,0.6799,-0.0954
2928,-5.1071,0.0000,0.5427
2929,-3.9906,2.7716,0.9254
2930,-3.9906,0.0000,-0.5286
2931,-3.4646,1.1903,-0.3109
2932,-2.5831,1.0594,-0.7787
2933,-2.5831,0.0000,0.5907
2934,-4.6865,-1.7400,-0.6802
2935,-4.6865,0.0000,0.3889
2936,-3.4525,2.2588,0.2595
2937,-3.4525,0.0000,0.1269
2938,-3.4307,0.0216,-0.5903
2939,-2.2487,1.0644,0.4725
2940,-4.0703,-1.4826,-0.9876
2941,-4.3239,-0.2758,-0.4158
2942,-3.1916,0.8738,-0.7013
2943,-3.1916,0.0000,-0.6248
2944,-3.7775,-0.5753,-0.6753
2945,-3.9257,-0.1461,-0.7582
2946,-3.4728,0.4226,-0.8434
2947,-3.4728,0.0000,0.6227
2948,-2.2517,1.3842,0.7338
2949,-2.2517,0.0000,0.4719
2950,-3.0814,-1.2468,0.3072
2951,-3.0814,0.0000,-0.5909
2952,-3.9338,-0.7437,-0.6234
2953,-1.5238,1.5709,0.8879
2954,-1.5238,0.0000,-0.4241
2955,-5.4738,-2.3228,-0.3250
2956,-5.4738,0.0000,-0.5644
2957,-3.3223,2.0609,0.6132
2958,-3.3223,0.0000,-0.3947
2959,-3.7527,-0.3861,-0.7456
2960,-1.9680,1.7333,0.9710
2961,-1.9680,0.0000,0.6817
2962,-2.8330,-1.8963,-0.0520
2963,-2.8330,0.0000,0.9202
2964,-2.8527,-0.0196,0.5878
2965,-3.5486,-0.6545,-0.0651
2966,-3.9060,-0.3741,-0.5139
2967,-3.9060,0.0000,0.6190
2968,-3.1745,1.3205,-0.0637
2969,-3.1745,0.0000,-0.8260
2970,-2.6693,0.5219,0.4562
2971,-2.6693,0.0000,-0.7674
2972,-3.1243,-0.4810,0.4289
2973,-2.8567,0.3039,0.8217
2974,-2.7777,0.0792,0.3361
2975,-2.8107,-0.0333,0.5994
2976,-5.0595,-1.5785,-0.8956
2977,-5.0595,0.0000,-0.6527
2978,-0.5764,2.2955,0.4148
2979,-0.5764,0.0000,0.3819
2980,-1.2205,-0.6077,0.4823
2981,-3.6932,-2.2350,0.2500
2982,-3.6932,0.0000,-0.1289
2983,-2.4577,1.2010,0.1528
2984,-1.9149,0.6091,0.6489
2985,-1.9149,0.0000,0.7573
2986,-3.0574,-1.1791,0.7037
2987,-5.2809,-2.1819,-0.8132
2988,-5.2809,0.0000,0.5943
2989,-3.5966,1.5618,-0.1236
2990,-3.5966,0.0000,-0.0592
2991,-2.0479,1.1347,0.2558
2992,-2.0479,0.0000,-0.2510
2993,-3.5333,-1.7587,0.0179
2994,-3.5333,0.0000,0.5698
2995,-2.3324,1.5809,0.8175
2996,-2.3324,0.0000,0.2814
2997,-4.0530,-1.9722,-0.5248
2998,-4.0530,0.0000,-0.7005
2999,-2.6911,2.4238,0.8431
3000,-2.6911,0.0000,-0.9648
3001,-5.0940,-1.5783,-0.7076
3002,-5.0940,0.0000,-0.7391
3003,-0.3407,2.8065,0.9504
3004,-0.3407,0.0000,0.2648
3005,-0.2962,0.0443,0.7126
3006,-1.1588,-0.9560,-0.4165
3007,-1.1588,0.0000,-0.5441
3008,-6.1802,-2.5321,-0.6994
3009,-6.1802,0.0000,0.6820
3010,-5.3907,0.6319,0.4264
3011,-2.3885,2.5036,0.3123
3012,-2.3885,0.0000,0.5744
3013,-4.3599,-2.1627,-0.7949
3014,-4.3599,0.0000,-0.5175
3015,-1.3453,1.9143,0.0373
3016,-1.3453,0.0000,0.0710
3017,-2.5181,-1.1521,0.7973
3018,-5.6501,-1.8184,0.4882
3019,-5.6501,0.0000,-0.2744
3020,-4.3577,1.4453,0.2621
3021,-4.3577,0.0000,-0.8256
3022,-1.8014,2.2585,0.3830
3023,-1.8014,0.0000,0.2002
3024,-2.1327,-2.0332,-0.0861
3025,-2.1327,0.0000,0.4278
3026,-3.7087,-1.0987,0.5938
3027,-3.1246,0.7111,0.7421
3028,-3.1246,0.0000,0.5382
3029,-2.3072,0.9267,0.9607
3030,-2.3072,0.0000,0.1867
3031,-3.4709,-1.7262,-0.2444
3032,-3.4709,0.0000,0.4704
3033,-2.9676,0.5462,-0.1006
3034,-2.6321,0.3500,0.1490
3035,-3.9981,-1.0243,-0.3993
3036,-3.9981,0.0000,0.3650
3037,-1.3601,1.8258,0.3148
3038,-1.3601,0.0000,0.0415
3039,-2.8169,-1.8046,0.1511
3040,-2.8169,0.0000,-0.0774
3041,-4.9494,-1.4522,-0.8141
3042,-4.9494,0.0000,0.0226
3043,-3.9150,1.6201,-0.3240
3044,-3.9150,0.0000,-0.0642
3045,-2.1857,1.1732,-0.2241
3046,-2.1857,0.0000,0.6656
3047,-4.2970,-1.8620,-0.2284
3048,-4.2970,0.0000,-0.5135
3049,-1.3085,2.3347,0.5048
3050,-1.3085,0.0000,-0.1520
3051,-3.9427,-1.8171,0.1145
3052,-3.9427,0.0000,0.8375
3053,-2.6066,1.4545,0.0183
3054,-2.6066,0.0000,0.4410
3055,-3.5908,-1.4943,-0.4746
3056,-3.5908,0.0000,0.3647
3057,-2.4366,1.1604,0.2920
3058,-2.0109,0.5430,0.6815
3059,-2.0109,0.0000,-0.7286
3060,-6.0999,-2.1254,-0.3160
3061,-6.0999,0.0000,0.4882
3062,-4.7672,0.9099,0.5454
3063,-4.7672,0.0000,0.4186
3064,-3.8435,1.0598,-0.9372
3065,-3.4635,1.7762,-0.5858
3066,-3.4635,0.0000,-0.8967
3067,-1.9746,1.3802,0.7475
3068,-1.9746,0.0000,-0.5677
3069,-2.6169,-1.4901,0.3491
3070,-2.6169,0.0000,-0.1484
3071,-4.7827,-1.6104,-0.6085
3072,-4.7827,0.0000,0.5465
3073,-3.9265,2.1267,0.1317
3074,-3.9265,0.0000,0.3711
3075,-3.0050,1.1951,-0.2184
3076,-3.0050,0.0000,0.2270
3077,-3.6569,-0.5128,-0.2404
3078,-3.7177,-0.0621,-0.5309
3079,-1.3893,1.6255,0.5981
3080,-1.3893,0.0000,0.9717
3081,-3.2073,-1.4996,0.4676
3082,-3.2073,0.0000,0.2743
3083,-1.9353,0.9968,0.8655
3084,-2.7318,-1.6074,-0.7501
3085,-2.7318,0.0000,-0.9622
3086,-3.0049,-0.2800,0.5168
3087,-3.2449,-0.2668,0.2840
3088,-2.9793,0.2912,0.3525
3089,-2.0721,0.7783,0.8105
3090,-3.8236,-1.1608,-0.1918
3091,-3.8236,0.0000,0.6096
3092,-3.4663,0.3321,-0.9286
3093,-1.8866,1.7155,0.7445
3094,-1.8866,0.0000,0.9588
3095,-7.0081,-2.5882,-0.6871
3096,-7.0081,0.0000,-0.4031
3097,-9.3559,-2.1658,-0.8397
3098,-9.3559,0.0000,-0.1525
3099,-9.6536,-0.2959,-0.1582
3100,-9.3214,0.3174,0.1600
3101,-8.5190,0.6391,0.5267
3102,-8.5190,0.0000,0.3954
3103,-9.4880,-0.8354,0.7383
3104,-9.7836,-0.2845,0.4223
3105,-10.2039,-0.4807,-0.8985
3106,-8.7572,1.3043,0.3807
3107,-8.5480,0.2142,0.1410
3108,-9.5677,-2.1420,-0.8189
3109,-9.5677,0.0000,-0.0381
3110,-9.4956,0.0707,-0.2142
3111,-8.7919,0.6862,0.4741
3112,-8.7919,0.0000,0.9776
3113,-10.0390,-0.8310,0.3518
3114,-8.8062,0.8578,0.5329
3115,-8.8062,0.0000,0.4045
3116,-9.8134,-1.0515,0.1083
3117,-9.8134,0.0000,-0.7331
3118,-9.3652,1.3062,0.5483
3119,-9.3652,0.0000,-0.8044
3120,-10.4430,-0.9850,-0.8658
3121,-10.5580,-0.1241,-0.8361
3122,-7.1875,2.5509,0.8636
3123,-7.1875,0.0000,0.8138
3124,-8.9125,-1.3072,0.2648
3125,-11.0863,-3.0209,-0.7543
3126,-11.0863,0.0000,0.9357
3127,-9.0988,2.8169,0.8251
3128,-9.0988,0.0000,-0.5467
3129,-9.3940,-0.4054,0.2350
3130,-9.3940,0.0000,0.2100
3131,-10.0452,-0.7312,-0.6696
3132,-9.2441,0.7330,0.3062
3133,-8.7935,0.5014,0.1273
3134,-9.1494,-0.3405,0.3392
3135,-10.5410,-1.2781,-0.3953
3136,-10.5410,0.0000,0.8390
3137,-7.9764,1.5111,-0.2858
3138,-7.9764,0.0000,-0.4441
3139,-8.8083,-1.4581,0.5270
3140,-8.8083,0.0000,-0.1548
3141,-9.7026,-1.0505,0.1057
3142,-10.0745,-0.3586,0.1448
3143,-8.8372,1.1519,0.3011
3144,-7.7226,0.8949,0.8436
3145,-7.7226,0.0000,-0.0624
3146,-8.6170,-1.7203,0.2624
3147,-8.6170,0.0000,-0.4394
3148,-9.0262,-2.4425,-0.9970
3149,-9.0262,0.0000,0.0305
3150,-9.0601,-0.0340,0.7421
3151,-9.4902,-0.4004,0.3470
3152,-9.8022,-0.3333,-0.0640
3153,-7.9719,1.3355,0.9318
3154,-7.9719,0.0000,-0.1167
3155,-15.1488,-2.6750,-0.6889
3156,-15.1488,0.0000,-0.2497
3157,-16.1933,-1.1576,-0.0966
3158,-16.1933,0.0000,0.0295
3159,-14.4836,1.5981,0.6651
3160,-14.4836,0.0000,0.9038
3161,-15.4923,-0.9396,0.9416
3162,-15.4923,0.0000,0.8843
3163,-16.0376,-0.5363,-0.1083
3164,-16.0376,0.0000,0.6781
3165,-15.2638,0.6553,0.0079
3166,-15.2638,0.0000,-0.5936
3167,-17.1159,-1.6471,-0.7878
3168,-17.1159,0.0000,0.4712
3169,-15.4959,2.8180,0.8444
3170,-15.4959,0.0000,0.4079
3171,-14.9806,0.4621,0.8830
3172,-15.1421,-0.1602,0.7100
3173,-16.5692,-1.1458,0.0868
3174,-15.5152,0.8855,0.4972
3175,-15.5152,0.0000,0.9362
3176,-15.7127,-0.2091,0.1740
3177,-15.5441,0.1675,0.3666
3178,-15.9823,-0.8566,-0.6982
3179,-16.1087,-0.1245,0.1872
3180,-16.3459,-0.2463,-0.9018
3181,-14.7864,1.5222,0.5771
3182,-14.7864,0.0000,0.8319
3183,-17.0387,-1.9759,-0.3828
3184,-17.0387,0.0000,0.9331
3185,-13.8412,2.8155,0.8729
3186,-13.8412,0.0000,0.0168
3187,-15.2540,-1.3788,0.5343
3188,-15.2540,0.0000,0.7839
3189,-16.5335,-1.2590,-0.3818
3190,-16.5335,0.0000,-0.0474
3191,-15.0590,1.5520,0.0821
3192,-15.0590,0.0000,0.3467
3193,-15.3273,-0.2518,0.9570
3194,-17.1336,-1.3037,-0.3089
3195,-17.1336,0.0000,0.7832
3196,-15.2332,2.7185,0.7395
3197,-15.2332,0.0000,0.4094
3198,-16.2830,-1.1335,-0.2193
3199,-16.2830,0.0000,0.0943
3200,-15.7199,0.5686,-0.5191
3201,-14.4233,1.0300,0.4371
3202,-15.9335,-1.0087,-0.1234
3203,-15.9335,0.0000,-0.0834
3204,-15.9874,-0.0529,-0.5001
3205,-15.8114,0.1664,-0.3323
3206,-15.8991,-0.0899,-0.4630
3207,-15.8067,0.0925,-0.1977
3208,-15.9108,-0.1018,-0.3913
3209,-16.0075,-0.0948,-0.3958
3210,-16.2760,-0.2589,-0.7545
3211,-14.6672,1.5126,0.6949
3212,-14.6672,0.0000,-0.9062
3213,-15.2930,-1.6306,0.0950
3214,-15.2930,0.0000,0.6027
3215,-15.6135,-0.4215,0.3849
3216,-15.6135,0.0000,0.6186
3217,-15.7444,-0.1238,0.0648
3218,-15.8279,-0.0818,-0.0309
3219,-16.2305,-0.4492,-0.6068
3220,-15.9143,0.3166,-0.2334
3221,-15.6945,0.2257,-0.5013
3222,-15.9789,-0.3233,-0.5227
3223,-15.9472,0.0318,-0.1803
3224,-16.1980,-0.2396,-0.7453
3225,-15.3811,1.2128,0.5118
3226,-15.3811,0.0000,-0.9005
3227,-17.2525,-1.4136,-0.7716
3228,-17.2525,0.0000,-0.6389
3229,-16.9616,1.9231,-0.0762
3230,-16.9616,0.0000,-0.6262
3231,-14.2606,2.3163,0.4161
3232,-14.2606,0.0000,-0.4353
3233,-16.7490,-2.2401,-0.2553
3234,-16.7490,0.0000,-0.3128
3235,-17.2962,2.2608,0.5349
3236,-17.2962,0.0000,0.4714
3237,-16.7494,1.6972,-0.3025
3238,-16.7494,0.0000,0.8042
3239,-13.7435,1.8122,0.0859
3240,-13.7435,0.0000,-0.5341
3241,-14.8030,-1.2011,0.6459
3242,-16.4480,-2.0312,0.7235
3243,-16.4480,0.0000,-0.5598
3244,-14.4241,1.9967,0.6481
3245,-14.4241,0.0000,-0.0157
3246,-16.4396,-1.6435,0.2747
3247,-16.4396,0.0000,0.0431
3248,-14.7058,1.5632,0.2270
3249,-14.7058,0.0000,0.1654
3250,-16.8456,-2.2111,-0.5258
3251,-16.8456,0.0000,0.4235
3252,-17.0716,2.7744,0.9591
3253,-17.0716,0.0000,0.7987
3254,-15.8146,1.8725,-0.0847
3255,-15.8146,0.0000,0.7495
3256,-15.7067,0.1028,-0.1101
3257,-16.5207,-0.6800,-0.7803
3258,-16.5207,0.0000,0.2780
3259,-12.3792,2.3881,0.9358
3260,-12.3792,0.0000,0.3819
3261,-11.2108,0.9930,0.6209
3262,-11.2108,0.0000,-0.7920
3263,-10.0991,1.1573,-0.7966
3264,-9.1159,3.1801,0.7591
3265,-9.1159,0.0000,-0.1973
3266,-9.1313,-0.0155,0.5925
3267,-9.0280,0.1074,0.7014
3268,-9.2678,-0.2487,0.4171
3269,-10.2226,-1.0984,-0.5376
3270,-10.2226,0.0000,-0.0691
3271,-9.6317,0.5968,-0.8349
3272,-8.7828,0.9951,-0.0108
3273,-8.7828,0.0000,-0.8201
3274,-9.2133,-0.4532,0.7444
3275,-11.2266,-1.8114,-0.9371
3276,-11.2266,0.0000,-0.4247
3277,-10.8811,2.9263,0.9794
3278,-10.8811,0.0000,-0.2281
3279,-8.5465,2.6040,0.6171
3280,-8.5465,0.0000,-0.3076
3281,-9.2988,-0.7714,0.7678
3282,-9.2988,0.0000,-0.0136
3283,-8.9633,0.3317,0.5830
3284,-8.6261,0.3475,0.9049
3285,-8.6261,0.0000,-0.6021
3286,-9.0344,-1.9539,-0.5210
3287,-9.0344,0.0000,0.4687
3288,-9.8518,-0.7166,0.0445
3289,-9.8518,0.0000,-0.3635
3290,-9.4724,0.3746,-0.4538
3291,-9.2663,0.2156,-0.2523
3292,-9.2203,0.0460,0.1467
3293,-9.5327,-0.3060,0.0541
3294,-9.5110,0.0217,0.1115
3295,-8.6933,0.5779,0.3839
3296,-8.6933,0.0000,-0.8567
3297,-9.0598,-0.3560,0.9800
3298,-9.0598,0.0000,0.1693
3299,-11.0851,-1.4852,-0.7714
3300,-11.1111,-0.0261,-0.5242
3301,-9.7555,0.9710,-0.9896
3302,-8.7436,0.9355,-0.6798
3303,-9.6119,-1.2468,-0.9219
3304,-9.6119,0.0000,-0.7091
3305,-8.8335,0.7482,0.3761
3306,-9.6205,-0.9122,-0.5479
3307,-11.1260,-0.9985,-0.4842
3308,-10.8951,0.2193,-0.7693
3309,-8.2518,2.6191,0.4092
3310,-8.2518,0.0000,-0.4045
3311,-9.4468,-1.1788,0.6650
3312,-9.4468,0.0000,-0.2470
3313,-8.9788,0.4921,0.4481
3314,-10.3883,-1.3149,-0.9427
3315,-10.3883,0.0000,0.7560
3316,-7.7497,1.6130,-0.0295
3317,-7.7497,0.0000,-0.5615
3318,-9.0369,-1.2071,0.7820
3319,-9.0369,0.0000,-0.3039
3320,-10.9625,-1.5339,-0.7775
3321,-10.9625,0.0000,0.3176
3322,-10.3605,1.0820,-0.9169
3323,-10.3605,0.0000,-0.9943
3324,-9.4713,1.0383,-0.5717
3325,-9.4713,0.0000,0.6466
3326,-9.9310,-0.4741,-0.5671
3327,-9.9310,0.0000,-0.7797
3328,-7.7097,1.7007,0.7309
3329,-7.7097,0.0000,0.3150
3330,-9.8444,-2.2499,-0.2707
3331,-9.8444,0.0000,0.9960
3332,-9.8029,0.0410,-0.7739
3333,-9.6423,0.1622,-0.6171
3334,-8.5716,1.3733,0.7793
3335,-9.5777,-0.8442,-0.7096
3336,-9.5777,0.0000,-0.1767
3337,-8.5174,1.1270,0.8223
3338,-8.5174,0.0000,-0.1950
3339,-9.8027,-1.6873,-0.1115
3340,-9.8027,0.0000,-0.9755
3341,-7.6558,1.5458,0.8078
3342,-7.6558,0.0000,-0.7434
3343,-8.8822,-1.6158,0.3451
3344,-8.8822,0.0000,0.2630
3345,-9.5759,-1.6686,-0.6359
3346,-9.5759,0.0000,0.3198
3347,-8.6797,0.7286,0.4275
3348,-8.6797,0.0000,0.3591
3349,-12.7556,-2.1405,-0.7845
3350,-12.7556,0.0000,0.1947
3351,-12.3206,0.4475,0.8237
3352,-11.9090,0.4515,-0.4795
3353,-11.9090,0.0000,-0.9864
3354,-10.6238,1.6953,0.4731
3355,-10.6238,0.0000,-0.9636
3356,-8.7668,2.8165,0.9532
3357,-8.7668,0.0000,-0.4124
3358,-8.9476,-1.1350,0.0880
3359,-8.9476,0.0000,0.0708
3360,-10.6251,-1.7334,-0.8148
3361,-10.6251,0.0000,0.7826
3362,-9.5723,0.9451,-0.9192
3363,-8.0328,1.1462,-0.0702
3364,-8.0328,0.0000,0.3979
3365,-10.2691,-2.2060,-0.2379
3366,-10.2691,0.0000,0.7626
3367,-8.5860,2.0842,0.5892
3368,-8.5860,0.0000,0.9155
3369,-10.4789,-1.7516,-0.2640
3370,-10.4789,0.0000,-0.0146
3371,-8.2479,1.4955,-0.2434
3372,-8.2479,0.0000,-0.8229
3373,-10.9056,-1.8588,-0.0120
3374,-10.9056,0.0000,0.1572
3375,-7.9494,2.7522,0.7603
3376,-7.9494,0.0000,0.7902
3377,-9.1481,-1.0514,0.9395
3378,-9.1481,0.0000,-0.9134
3379,-10.9965,-1.4215,-0.8751
3380,-10.9965,0.0000,-0.4123
3381,-8.8608,1.4885,-0.5115
3382,-8.8608,0.0000,0.0071
3383,-9.9716,-0.8858,0.1833
3384,-9.3537,0.6406,0.4786
3385,-8.2496,1.2444,0.7441
3386,-8.8516,-0.5905,0.0098
3387,-8.8516,0.0000,-0.9716
3388,-11.9325,-1.7751,-0.6905
3389,-11.9325,0.0000,0.9716
3390,-11.2356,1.4219,0.2374
3391,-11.2356,0.0000,-0.9369
3392,-10.4660,2.7035,0.7609
3393,-10.4660,0.0000,0.9361
3394,-8.9215,1.5097,-0.2163
3395,-8.9215,0.0000,0.3933
3396,-9.2406,-0.3077,0.6568
3397,-9.1758,0.0633,0.7351
3398,-8.7145,0.5048,0.9342
3399,-9.2828,-0.6361,0.1658
3400,-9.2828,0.0000,-0.4941
3401,-9.3171,-0.0340,0.2490
3402,-9.3129,0.0042,0.2532
3403,-9.0635,0.2549,0.4740
3404,-9.7947,-1.4103,-0.9590
3405,-9.7947,0.0000,-0.2840
3406,-8.8486,1.4456,0.7226
3407,-8.8486,0.0000,-0.8922
3408,-8.9594,-0.1113,0.9784
3409,-10.8726,-1.8514,-0.8425
3410,-10.8726,0.0000,0.1204
3411,-8.3176,2.1140,0.1291
3412,-8.3176,0.0000,0.6956
3413,-10.4361,-1.9048,-0.1159
3414,-10.4361,0.0000,-0.4620
3415,-7.1197,2.3720,0.6769
3416,-7.1197,0.0000,0.2470
3417,-7.7839,-0.5434,0.9412
3418,-12.3420,-3.3190,-0.7827
3419,-12.3420,0.0000,-0.5274
3420,-11.5442,1.1095,0.6645
3421,-11.5442,0.0000,-0.6666
3422,-9.4466,1.7144,0.0079
3423,-9.4466,0.0000,-0.7598
3424,-8.9869,0.5577,0.5140
3425,-8.5754,0.6083,0.9011
3426,-8.9073,-0.4026,0.4950
3427,-12.1853,-1.8938,-0.4996
3428,-12.1853,0.0000,0.0240
3429,-11.8024,0.3762,-0.3677
3430,-9.8712,2.3600,0.6011
3431,-9.8712,0.0000,0.1651
3432,-7.7278,1.6798,0.8164
3433,-7.7278,0.0000,0.9218
3434,-8.7941,-2.3654,-0.3813
3435,-8.7941,0.0000,0.2852
3436,-11.1175,-2.1509,-0.9715
3437,-11.1175,0.0000,-0.1784
3438,-8.9439,2.6927,0.7076
3439,-8.9439,0.0000,-0.2942
3440,-9.6680,-0.7963,0.1288
3441,-9.1334,0.4362,0.7582
3442,-9.6926,-0.5858,-0.4477
3443,-9.6926,0.0000,-0.2087
3444,-8.8598,0.9388,0.4096
3445,-9.4091,-0.5694,-0.4572
3446,-9.1468,0.2695,0.8723
3447,-9.6543,-0.4472,-0.1670
3448,-9.6543,0.0000,0.1536
3449,-9.6178,0.0370,-0.4181
3450,-9.7675,-0.1553,-0.5759
3451,-9.3067,0.4268,-0.0897
3452,-9.7011,-0.3743,-0.5656
3453,-9.7011,0.0000,-0.8057
3454,-8.1134,1.3426,0.7969
3455,-8.1134,0.0000,0.6694
3456,-9.5348,-1.3681,0.5650
3457,-9.5348,0.0000,0.7404
3458,-9.4970,0.0379,-0.1816
3459,-9.5317,-0.0347,-0.2169
3460,-9.9463,-0.4005,-0.5793
3461,-9.7311,0.2147,-0.3808
3462,-9.1568,1.5311,0.7138
3463,-9.1568,0.0000,0.5150
3464,-9.4621,-0.3088,0.2208
3465,-8.8271,0.7384,0.9729
3466,-8.8271,0.0000,0.4712
3467,-9.5692,-0.8175,0.3080
3468,-9.5692,0.0000,0.1729
3469,-8.6170,1.0902,0.8024
3470,-8.6170,0.0000,-0.8054
3471,-9.3221,-0.8571,0.5884
3472,-12.1472,-1.8220,-0.7594
3473,-12.1472,0.0000,0.5368
3474,-11.5072,0.6483,-0.1657
3475,-11.5072,0.0000,0.1845
3476,-10.0668,1.8922,0.1483
3477,-10.0668,0.0000,0.1083
3478,-9.5704,0.5462,-0.6515
3479,-9.0510,0.7603,-0.0742
3480,-9.0457,0.0052,-0.0240
3481,-9.2458,-0.2030,0.5318
3482,-8.8849,0.3650,0.9243
3483,-9.0096,-0.1222,0.5407
3484,-11.4958,-1.9031,-0.9743
3485,-11.4958,0.0000,-0.6694
3486,-10.3854,1.6731,-0.0818
3487,-10.3854,0.0000,0.5071
3488,-7.5807,1.7351,0.0960
3489,-7.5807,0.0000,0.5748
3490,-8.8599,-1.2118,0.7139
3491,-8.8599,0.0000,0.6301
3492,-9.2452,-0.3709,0.6997
3493,-9.2391,0.0061,0.7362
3494,-10.5272,-0.9040,-0.5409
3495,-10.4403,0.0865,-0.7807
3496,-9.4746,1.0144,-0.7716
3497,-9.1912,0.2647,-0.8668
3498,-10.5399,-1.1499,-0.9517
3499,-10.0756,0.6313,-0.0094
3500,-10.0756,0.0000,0.4462
3501,-8.3216,2.0628,0.8511
3502,-8.3216,0.0000,0.3113
3503,-10.9093,-2.3982,-0.6129
3504,-10.9093,0.0000,-0.3687
3505,-8.6736,1.6396,-0.3529
3506,-8.6736,0.0000,0.3311
3507,-9.3154,-1.0493,0.3157
3508,-9.6649,-0.4108,0.8568
3509,-9.4403,0.2468,0.1822
3510,-9.6543,-0.1898,-0.4677
3511,-9.1572,1.1335,0.8682
3512,-9.1572,0.0000,0.9327
3513,-10.7877,-1.2600,-0.7312
3514,-9.8640,0.6727,-0.0023
3515,-9.8640,0.0000,-0.4465
3516,-8.9816,1.1742,0.3237
3517,-8.9816,0.0000,0.5949
3518,-8.8344,0.1383,0.9959
3519,-10.2578,-1.4390,-0.4636
3520,-10.2578,0.0000,-0.0694
3521,-8.1347,2.2288,0.7489
3522,-8.1347,0.0000,-0.2430
3523,-11.9098,-2.7411,-0.8194
3524,-11.9098,0.0000,-0.1047
3525,-10.5825,1.2987,0.0779
3526,-10.5825,0.0000,-0.2890
3527,-8.6540,1.3507,-0.4811
3528,-9.7893,-0.9199,-0.8524
3529,-10.5243,-0.9450,-0.7536
3530,-10.5243,0.0000,0.9769
3531,-9.1826,0.9986,-0.7833
3532,-8.5297,0.6642,0.1461
3533,-8.9562,-1.2835,-0.3877
3534,-8.9562,0.0000,0.1312
3535,-9.2878,-0.4309,0.4723
3536,-9.2878,0.0000,0.9238
3537,-10.0363,-0.7699,-0.4968
3538,-9.6649,0.5053,0.1306
3539,-9.6649,0.0000,-0.3175
3540,-9.5300,0.1297,-0.3460
3541,-9.5300,0.0000,0.9097
3542,-8.5186,0.9115,0.7014
3543,-9.6058,-0.9533,-0.3061
3544,-11.7226,-1.4070,-0.8183
3545,-11.7226,0.0000,0.5540
3546,-10.9605,1.4357,-0.0586
3547,-10.9605,0.0000,-0.7749
3548,-9.2715,1.4687,-0.5301
3549,-9.2715,0.0000,-0.3381
3550,-9.0467,0.2417,0.5471
3551,-9.6787,-0.9246,-0.4274
3552,-9.2186,0.4639,0.8778
3553,-9.1222,0.1018,0.0474
3554,-9.6074,-1.0092,-0.5151
3555,-9.4868,0.1195,0.7604
3556,-10.0701,-0.6805,-0.9241
3557,-10.0701,0.0000,0.7723
3558,-9.7334,0.3098,-0.8931
3559,-9.7334,0.0000,0.2131
3560,-8.5248,1.3228,0.7154
3561,-8.5248,0.0000,0.8558
3562,-9.0908,-0.5918,0.9748
3563,-11.6271,-1.5423,-0.2994
3564,-11.6271,0.0000,-0.2565
3565,-10.9807,0.8076,-0.8066
3566,-10.9807,0.0000,0.8579
3567,-8.0864,2.9415,0.9418
3568,-8.0864,0.0000,-0.4468
3569,-10.1758,-1.3838,0.5625
3570,-10.1758,0.0000,-0.8932
3571,-8.6276,1.9042,0.5394
3572,-8.6276,0.0000,-0.5437
3573,-9.5071,-0.8337,0.5970
3574,-10.0490,-0.6075,0.0589
3575,-10.0490,0.0000,0.5840
3576,-8.0303,1.6558,0.4868
3577,-8.0303,0.0000,-0.0029
3578,-8.7844,-1.7453,0.2237
3579,-8.7844,0.0000,0.7428
3580,-10.0704,-1.1339,0.0611
3581,-9.4056,0.5866,0.5292
3582,-9.4665,-0.0600,-0.6088
3583,-9.0905,0.4035,0.3802
3584,-10.2366,-1.1882,-0.9349
3585,-10.2366,0.0000,-0.7134
3586,-5.2072,2.2726,0.8215
3587,-5.2072,0.0000,-0.5396
3588,-4.0549,2.4023,0.6421
3589,-4.0549,0.0000,0.2877
3590,-1.8112,1.3763,-0.2068
3591,-1.8112,0.0000,-0.5105
3592,-3.1965,-2.5340,-0.5915
